class_0_source_fc2_collect_0_dim,class_0_source_fc2_collect_1_dim,class_0_source_fc2_collect_2_dim,class_1_source_fc2_collect_0_dim,class_1_source_fc2_collect_1_dim,class_1_source_fc2_collect_2_dim,class_0_target_fc2_collect_0_dim,class_0_target_fc2_collect_1_dim,class_0_target_fc2_collect_2_dim,class_1_target_fc2_collect_0_dim,class_1_target_fc2_collect_1_dim,class_1_target_fc2_collect_2_dim
-0.115155086,0.07709673,-0.10923769,-0.11507565,0.07709682,-0.10917103,-0.11525398,0.07701763,-0.10927065,-0.11503638,0.07694399,-0.109273694
-0.11506719,0.0769332,-0.109226376,-0.11513208,0.07715166,-0.109245025,-0.11499496,0.07700586,-0.109207995,-0.11496824,0.07704463,-0.10909753
-0.11503708,0.07693845,-0.10924244,-0.115204245,0.0770311,-0.10926007,-0.11512527,0.07703552,-0.109229095,-0.11506558,0.07691868,-0.10924081
-0.11498373,0.07707293,-0.10912668,-0.115053974,0.07715115,-0.109149195,-0.115127556,0.07713261,-0.10921133,-0.11499156,0.07700823,-0.10923785
-0.11498372,0.076971665,-0.10918166,-0.11505027,0.076957904,-0.10922076,-0.11493319,0.07706512,-0.10921944,-0.1149989,0.07706393,-0.10925373
-0.11513947,0.07712301,-0.109201595,-0.11515998,0.07701902,-0.10924283,-0.114997454,0.0770476,-0.10924514,-0.11508421,0.076939926,-0.10922691
-0.115180396,0.07706597,-0.10925116,-0.11519695,0.07704894,-0.10925605,-0.11492913,0.07708274,-0.10922784,-0.11522548,0.07703729,-0.10925522
-0.115045056,0.07694359,-0.10924474,-0.114969544,0.07700598,-0.10914574,-0.11514133,0.07712021,-0.109190844,-0.11515474,0.07713711,-0.10922543
-0.115043044,0.07694018,-0.109238625,-0.11507395,0.07692809,-0.10922145,-0.114974655,0.07707214,-0.10916538,-0.11518957,0.07703131,-0.10925442
-0.11523111,0.077085726,-0.10927173,-0.114965394,0.07705381,-0.10910745,-0.115250975,0.07702312,-0.109311394,-0.115139894,0.07714376,-0.109199286
-0.11499171,0.077014156,-0.109197445,-0.114977494,0.07700449,-0.10915396,-0.11523399,0.07707772,-0.10932693,-0.11500673,0.07704293,-0.109115034
-0.11506276,0.0769134,-0.109237954,-0.11501241,0.07693666,-0.10925437,-0.11501471,0.077044226,-0.10925886,-0.11510812,0.07704964,-0.109215245
-0.115072824,0.076910965,-0.1092319,-0.1151005,0.07706303,-0.10921592,-0.114946425,0.07711163,-0.10913759,-0.11526131,0.07716189,-0.10929303
-0.115054555,0.07692556,-0.10923225,-0.115133494,0.07708619,-0.10924604,-0.115139626,0.07711153,-0.109195024,-0.115002096,0.077043355,-0.1091727
-0.1149793,0.07700386,-0.10919304,-0.115144774,0.07701887,-0.10922285,-0.11499852,0.07705905,-0.10914957,-0.11502489,0.0770418,-0.10922865
-0.11502245,0.07704952,-0.10922642,-0.11513987,0.0771285,-0.109224066,-0.11518098,0.077041484,-0.10925855,-0.11512726,0.077171355,-0.10923269
-0.115002245,0.07705326,-0.10921475,-0.115047306,0.07696299,-0.109221704,-0.11511064,0.07684235,-0.10918838,-0.114970334,0.07708687,-0.10920377
-0.11502602,0.07696658,-0.10923791,-0.11501624,0.07695154,-0.109228425,-0.11500496,0.07701283,-0.10915414,-0.11524047,0.077026024,-0.10928194
-0.11502859,0.07698675,-0.10923299,-0.114996135,0.07697748,-0.10924198,-0.11508293,0.076922536,-0.10922717,-0.1151923,0.07703614,-0.10925327
-0.11515198,0.077020526,-0.10923687,-0.11513863,0.077023745,-0.109228134,-0.11508288,0.07703697,-0.109211825,-0.11498459,0.07697642,-0.109202005
-0.115226425,0.0770494,-0.1093234,-0.1152388,0.07706213,-0.109254904,-0.11510539,0.07688382,-0.10920443,-0.11509299,0.076946795,-0.10921042
-0.11517888,0.07703604,-0.109255135,-0.114984035,0.07698948,-0.10916116,-0.11501502,0.07711917,-0.10914343,-0.1150371,0.077136874,-0.10915223
-0.11511004,0.07711983,-0.109173685,-0.11513046,0.07706866,-0.10925202,-0.115100496,0.07691642,-0.109186485,-0.1151271,0.07714151,-0.10920897
-0.11515713,0.07708997,-0.109266005,-0.115130104,0.07713219,-0.10925469,-0.115154445,0.077115245,-0.10921388,-0.115007184,0.077051155,-0.109244145
-0.11498955,0.077069625,-0.10912839,-0.11492646,0.07701805,-0.10918798,-0.11512136,0.077085905,-0.109272845,-0.11524121,0.07700026,-0.10924692
-0.11508906,0.07694819,-0.10923578,-0.11509153,0.076911874,-0.10920406,-0.11514095,0.07712388,-0.10921252,-0.11493602,0.07703278,-0.109093174
-0.115033954,0.07695023,-0.10923198,-0.114993535,0.077025056,-0.10916145,-0.11521332,0.07701233,-0.109229006,-0.11512725,0.077119276,-0.1091947
-0.11508899,0.076925084,-0.10920824,-0.11513945,0.077123724,-0.10923541,-0.11521766,0.07705609,-0.10931867,-0.11512974,0.077112816,-0.10926441
-0.11509134,0.0769417,-0.10922075,-0.115014136,0.07699726,-0.10922416,-0.11506874,0.07690907,-0.10923943,-0.11515983,0.0770522,-0.109277174
-0.11508654,0.076938145,-0.1092098,-0.114994936,0.07704994,-0.10922187,-0.11508013,0.07692505,-0.109204784,-0.115068786,0.07694087,-0.10922148
-0.11510245,0.07709325,-0.10920066,-0.115038626,0.077062055,-0.10918774,-0.115179025,0.07703754,-0.109262474,-0.115059756,0.07694785,-0.109217964
-0.115077026,0.076915786,-0.10924147,-0.11506866,0.07691973,-0.10922519,-0.11509905,0.076911576,-0.10921916,-0.115110986,0.07701144,-0.1092101
-0.11519815,0.077043965,-0.10925216,-0.11520895,0.07703611,-0.10925559,-0.115126126,0.077179484,-0.10923755,-0.11512859,0.07700457,-0.10924397
-0.115086205,0.07693805,-0.10924344,-0.11501071,0.07701331,-0.109229825,-0.114977345,0.07704566,-0.10923916,-0.11491806,0.07705385,-0.10919347
-0.11516734,0.07707714,-0.10924542,-0.11497603,0.07705466,-0.10910925,-0.1151564,0.077019386,-0.10925694,-0.11505609,0.07692924,-0.10924269
-0.11506661,0.07715153,-0.10914573,-0.11515926,0.07702267,-0.10924214,-0.11513805,0.07715605,-0.109281205,-0.11515973,0.07703869,-0.109262936
-0.11507546,0.076923296,-0.109230556,-0.11523065,0.0770544,-0.109249726,-0.11496105,0.07705639,-0.10923065,-0.11501329,0.07713182,-0.10911853
-0.11499441,0.07708293,-0.10919472,-0.11513545,0.07713224,-0.109225385,-0.115058675,0.07713712,-0.1091629,-0.11496044,0.077106014,-0.10914046
-0.115164995,0.0770945,-0.10926309,-0.11507537,0.0769259,-0.10922991,-0.11500886,0.07706901,-0.1091932,-0.11514044,0.07714422,-0.1092235
-0.115054876,0.07702798,-0.109198615,-0.115256175,0.0771052,-0.1092789,-0.11512662,0.07700546,-0.10923439,-0.11500586,0.07704807,-0.10924464
-0.11509528,0.077121176,-0.10917569,-0.11500153,0.0769774,-0.109177165,-0.115210004,0.07701158,-0.10924817,-0.11509933,0.07708117,-0.109265506
-0.11515188,0.07710266,-0.10925171,-0.115224175,0.077041656,-0.10926131,-0.11494467,0.077095054,-0.109139085,-0.11493281,0.07703132,-0.10912962
-0.11504846,0.07703595,-0.10919089,-0.11503056,0.07715936,-0.10914439,-0.11516515,0.077114284,-0.109228626,-0.11516691,0.077091105,-0.10922562
-0.11521546,0.077033065,-0.10929993,-0.115135506,0.077142715,-0.10923953,-0.11514263,0.077070735,-0.10924655,-0.11501208,0.07695083,-0.10922472
-0.115158096,0.07708767,-0.10927427,-0.11519166,0.077102594,-0.10927054,-0.11495425,0.07704628,-0.109224044,-0.115209214,0.077122465,-0.109256506
-0.11504035,0.077006124,-0.10924408,-0.11511713,0.07705704,-0.10924246,-0.11508936,0.077117786,-0.10917058,-0.11523178,0.07705482,-0.10927579
-0.11499036,0.077061355,-0.10912879,-0.11505999,0.07691911,-0.109238416,-0.115159474,0.07709689,-0.10924688,-0.11514723,0.07701617,-0.10922489
-0.1150759,0.07704516,-0.109209016,-0.11496989,0.077032074,-0.109128036,-0.11501844,0.076958716,-0.10927213,-0.115020424,0.07715741,-0.10911944
-0.11512959,0.07710713,-0.10917286,-0.11501596,0.077062175,-0.109181635,-0.11521508,0.07703918,-0.10930066,-0.11520201,0.077092856,-0.1092579
-0.1151317,0.07694545,-0.109315194,-0.11497588,0.077015206,-0.10916781,-0.11508043,0.0770394,-0.10922232,-0.11503103,0.07714621,-0.10910866
-0.11498484,0.07699846,-0.10916612,-0.11505098,0.07704172,-0.10919622,-0.11507992,0.077039294,-0.10921379,-0.11496991,0.077047914,-0.10917808
-0.11508615,0.076935224,-0.109216,-0.11509972,0.076910906,-0.10919811,-0.11506342,0.07704197,-0.10920413,-0.114938974,0.077030994,-0.10914429
-0.11523308,0.0770267,-0.109260835,-0.11524115,0.07704309,-0.1092893,-0.11508462,0.077118516,-0.1091696,-0.11525542,0.077066295,-0.109315746
-0.1150297,0.07702039,-0.10924371,-0.11501988,0.07699238,-0.10923602,-0.11523365,0.077085204,-0.10927484,-0.11501354,0.076973125,-0.10923646
-0.11504593,0.07696667,-0.109223805,-0.11496463,0.077075474,-0.10911338,-0.11505095,0.07703373,-0.10920373,-0.11514311,0.07711574,-0.109227285
-0.11515519,0.07708957,-0.10923308,-0.11495834,0.07706699,-0.10911862,-0.115088694,0.076873064,-0.109234,-0.115069106,0.07684936,-0.10922365
-0.11512276,0.077104926,-0.10924582,-0.1152348,0.07706519,-0.10931699,-0.11498711,0.07706313,-0.10913913,-0.11497381,0.07698442,-0.10919454
-0.115045555,0.07703267,-0.10919019,-0.11502539,0.077016026,-0.10922474,-0.11492802,0.077032275,-0.109207444,-0.115239136,0.07703763,-0.10928307
-0.115157746,0.07709835,-0.10924797,-0.11508345,0.07711025,-0.10917278,-0.11499757,0.07709459,-0.10915128,-0.11500093,0.0769726,-0.109239824
-0.11506127,0.07702629,-0.109201446,-0.115027145,0.0769171,-0.1092476,-0.1150973,0.076860234,-0.10922602,-0.11501558,0.077019714,-0.109132126
-0.11513672,0.077118434,-0.10919351,-0.11524486,0.077116415,-0.10931149,-0.11502041,0.07697247,-0.109216034,-0.11519933,0.07711221,-0.10929191
-0.11504732,0.07704601,-0.10921949,-0.115078546,0.0770335,-0.10921249,-0.115104824,0.07718549,-0.10925159,-0.1149803,0.077074006,-0.10912212
-0.115152456,0.07709,-0.1092352,-0.11501214,0.07701413,-0.10924395,-0.11499292,0.07700196,-0.10914199,-0.115242854,0.07704716,-0.10928424
-0.11497614,0.077042714,-0.109144315,-0.11523074,0.07707387,-0.1093267,-0.115033135,0.07714739,-0.10912424,-0.115016244,0.0770058,-0.10921588
-0.11515023,0.0771073,-0.10924577,-0.11523043,0.0770235,-0.10925345,-0.115168646,0.077076994,-0.10925094,-0.11513694,0.07714546,-0.10924509
-0.115155146,0.077068664,-0.109269634,-0.1149725,0.07701106,-0.10915134,-0.11501166,0.07698862,-0.10921497,-0.11520873,0.07711221,-0.10926278
-0.115011275,0.07696423,-0.10922254,-0.115202636,0.07703085,-0.10925676,-0.11497172,0.07707614,-0.10922256,-0.11511396,0.07701267,-0.10921492
-0.11501264,0.07703849,-0.1091686,-0.1151508,0.077112675,-0.10922596,-0.115074456,0.076928236,-0.10925931,-0.115216084,0.07703129,-0.109245844
-0.11508367,0.077038355,-0.10921236,-0.115251034,0.07709397,-0.10926216,-0.11515718,0.07708344,-0.109210536,-0.114981644,0.077021405,-0.109111175
-0.11499148,0.077053934,-0.10911993,-0.115129575,0.07713934,-0.10920907,-0.115065776,0.07709931,-0.10924936,-0.11514389,0.07709578,-0.10926402
-0.115048535,0.07694442,-0.10924596,-0.115113996,0.07705816,-0.10921674,-0.11494034,0.077030726,-0.10914343,-0.114942014,0.077032454,-0.10916569
-0.11513436,0.07709501,-0.10923378,-0.11495575,0.07710006,-0.10914525,-0.11501472,0.07697821,-0.10921257,-0.11495227,0.0770713,-0.10915017
-0.11518203,0.07708327,-0.1092482,-0.11514421,0.07708772,-0.10925438,-0.11508243,0.077127025,-0.10918562,-0.11497174,0.07702258,-0.109139785
-0.115077026,0.07694618,-0.10924788,-0.11502161,0.07702064,-0.10922539,-0.11504054,0.07696914,-0.10924121,-0.11495515,0.077064365,-0.10918781
-0.11500306,0.07707494,-0.10921391,-0.11501848,0.076959416,-0.10923058,-0.11520898,0.07706902,-0.109266564,-0.11499761,0.0770206,-0.109135
-0.11512053,0.077075,-0.10922429,-0.11505723,0.077138096,-0.10915246,-0.11517747,0.07701324,-0.109260246,-0.11524163,0.07703906,-0.10931064
-0.11499188,0.077077545,-0.10914911,-0.11504483,0.07695677,-0.10921282,-0.11500579,0.07714833,-0.10913512,-0.11497239,0.07703915,-0.10910053
-0.11521566,0.0770742,-0.10925983,-0.115248814,0.07710889,-0.1093019,-0.11517636,0.07701439,-0.109270945,-0.115090534,0.07695418,-0.109226815
-0.11506199,0.07703682,-0.10920596,-0.11502175,0.07694089,-0.10922233,-0.114946075,0.07702415,-0.10917131,-0.11495752,0.07707249,-0.109200805
-0.11499066,0.07707336,-0.10915763,-0.114970565,0.0770538,-0.10915789,-0.11520493,0.077086836,-0.10926387,-0.11499574,0.07695088,-0.1092726
-0.11509113,0.07711807,-0.10916352,-0.114965655,0.07708338,-0.10914702,-0.11513608,0.077089414,-0.10921151,-0.115203746,0.0770482,-0.109284416
-0.11509192,0.0769384,-0.10922773,-0.114971474,0.07703219,-0.10921548,-0.11502724,0.077028565,-0.10924073,-0.11498692,0.07703396,-0.10921763
-0.115000255,0.0769896,-0.10921213,-0.115136266,0.07713534,-0.109218,-0.114958845,0.07711615,-0.10913686,-0.1150167,0.07704534,-0.109241754
-0.1149789,0.07708089,-0.10913676,-0.11518673,0.07711032,-0.109269746,-0.11513741,0.07712,-0.10924109,-0.115282714,0.07706919,-0.109312326
-0.11500915,0.07713733,-0.10914488,-0.115010045,0.077028655,-0.10916024,-0.11506383,0.07713548,-0.10916386,-0.1149258,0.07716824,-0.10912616
-0.11515851,0.077082425,-0.10925257,-0.114999406,0.07702474,-0.10923606,-0.11505364,0.07714945,-0.10911951,-0.11501142,0.076991305,-0.10925719
-0.11512722,0.07706422,-0.10923789,-0.11525541,0.07710131,-0.10927548,-0.11502583,0.07700823,-0.10923375,-0.11498907,0.07702146,-0.109220594
-0.11523144,0.07707324,-0.109290615,-0.11515794,0.07712557,-0.10922171,-0.11504061,0.07715544,-0.109144874,-0.11523068,0.0771402,-0.10927088
-0.1151009,0.07712087,-0.109162934,-0.115034156,0.07694073,-0.10925429,-0.11502709,0.076995544,-0.10923853,-0.11518414,0.07704472,-0.10927923
-0.11507695,0.076928705,-0.10921113,-0.11494341,0.07705806,-0.10913785,-0.11523045,0.077043176,-0.10932986,-0.11511734,0.07701346,-0.109216616
-0.11513157,0.077025615,-0.1092234,-0.115008734,0.07693632,-0.10920229,-0.11506274,0.07713375,-0.109211504,-0.11508588,0.076830454,-0.10915361
-0.11516009,0.07708787,-0.10925272,-0.115245774,0.07704685,-0.10929728,-0.11497748,0.07701297,-0.109132364,-0.11518028,0.07704772,-0.109247774
-0.11505097,0.07704945,-0.109216034,-0.11502787,0.07690377,-0.10922517,-0.115199044,0.07708195,-0.10926722,-0.115252085,0.077127375,-0.109290674
-0.115239486,0.07703095,-0.10928786,-0.11506321,0.07692066,-0.10924026,-0.11516741,0.077103525,-0.10923627,-0.11526837,0.077036045,-0.10931112
-0.11523039,0.07702007,-0.10929693,-0.115030184,0.077156134,-0.10912409,-0.11512703,0.07708068,-0.10921396,-0.11524418,0.077141814,-0.10931149
-0.11522781,0.07707973,-0.10930418,-0.11521218,0.07706095,-0.10925646,-0.115126885,0.07707113,-0.10923099,-0.11495551,0.07700099,-0.10910536
-0.115135394,0.07709663,-0.10919285,-0.115061186,0.076972015,-0.10922273,-0.1150344,0.077164456,-0.10913838,-0.11497766,0.07701998,-0.10912324
-0.11508074,0.07691803,-0.10922543,-0.1150654,0.07694077,-0.10921097,-0.11499734,0.07705641,-0.10928217,-0.115108974,0.07712332,-0.10908358
-0.115054905,0.07700099,-0.10924717,-0.11501259,0.07693896,-0.1092066,-0.11511389,0.07701218,-0.109221734,-0.11492121,0.07703045,-0.10914895
-0.11506553,0.07690843,-0.10923426,-0.11507614,0.07704391,-0.10922307,-0.11522906,0.077099726,-0.109303385,-0.11494058,0.077084966,-0.10913816
-0.115030654,0.07697129,-0.10922401,-0.11524804,0.07705806,-0.10930781,-0.11520391,0.077085115,-0.109270066,-0.11495597,0.077057935,-0.10910948
-0.115011245,0.07706608,-0.10919108,-0.115224205,0.077057734,-0.10926463,-0.11501927,0.07700883,-0.1091521,-0.11502773,0.077156074,-0.10911157
-0.115105726,0.07712439,-0.109167196,-0.11502575,0.077079624,-0.10921037,-0.11525175,0.07701646,-0.10926362,-0.11498006,0.07698351,-0.109202124
-0.115029626,0.076960444,-0.10924251,-0.115255326,0.07710203,-0.109274,-0.115103774,0.0770144,-0.10920501,-0.1151277,0.07714367,-0.10927568
-0.11510961,0.077111445,-0.109164394,-0.114986174,0.07699462,-0.10916905,-0.11515319,0.07708964,-0.10921094,-0.11516155,0.077040814,-0.10923589
-0.115228504,0.07706701,-0.10930218,-0.11499852,0.076944806,-0.109185174,-0.115257844,0.07703629,-0.109310985,-0.11497449,0.07703975,-0.109243006
-0.115045,0.07700392,-0.1092373,-0.115027495,0.07700821,-0.109231055,-0.1150081,0.07707179,-0.10924189,-0.11501822,0.077152155,-0.10911392
-0.115115255,0.07708181,-0.109234855,-0.11519171,0.07706809,-0.10926295,-0.11497514,0.077037886,-0.109149694,-0.11513806,0.07711169,-0.10920265
-0.11511449,0.077024676,-0.10922667,-0.115089074,0.07713358,-0.109156534,-0.11513651,0.07711764,-0.10923673,-0.11514775,0.07707963,-0.10926677
-0.11498219,0.076993756,-0.10920405,-0.11508457,0.07711795,-0.10916284,-0.11505518,0.07705079,-0.109209105,-0.115129046,0.07712962,-0.109211005
-0.11509175,0.077121735,-0.10916861,-0.11510032,0.077071585,-0.10921085,-0.11499435,0.07705409,-0.109136224,-0.11512657,0.07715691,-0.10926039
-0.1151228,0.077061065,-0.10923233,-0.11496716,0.07707236,-0.109106086,-0.11492957,0.07704612,-0.10916269,-0.11499202,0.077072814,-0.10923112
-0.114984475,0.0769802,-0.10918268,-0.11508173,0.07711443,-0.1091617,-0.11501467,0.07713249,-0.10913606,-0.115206905,0.07701805,-0.10924487
-0.11513415,0.07709378,-0.10920334,-0.114990585,0.07705967,-0.10921526,-0.11506723,0.07696286,-0.10923306,-0.115132526,0.07709263,-0.10927576
-0.11508735,0.07692619,-0.109225124,-0.11497973,0.07710401,-0.10914008,-0.11510287,0.0770952,-0.109244026,-0.11515638,0.07710599,-0.1092336
-0.11505457,0.07703595,-0.10921411,-0.11507523,0.077047214,-0.109211825,-0.1151525,0.07710171,-0.10925126,-0.11513155,0.077079244,-0.10928525
-0.115148604,0.077136435,-0.10920772,-0.114987224,0.07702995,-0.10915842,-0.1150406,0.07703333,-0.10915191,-0.11497129,0.07707177,-0.109148
-0.11516406,0.07703218,-0.109253526,-0.11502196,0.07692334,-0.10921374,-0.115151316,0.077035524,-0.10926746,-0.115089975,0.077074304,-0.10918196
-0.11521879,0.07708124,-0.109297775,-0.1152541,0.07709916,-0.10926204,-0.11497077,0.0770289,-0.109137334,-0.114993736,0.07702348,-0.10912726
-0.11517865,0.07707417,-0.10923903,-0.11514585,0.07711063,-0.10922175,-0.11517274,0.07702036,-0.10925729,-0.11513231,0.077127576,-0.109248154
-0.11499563,0.07706706,-0.10912161,-0.114990525,0.077168226,-0.1091412,-0.115114994,0.077085875,-0.109266594,-0.115249954,0.077094674,-0.10932474
-0.11515779,0.077118665,-0.10924754,-0.11515426,0.077095605,-0.10925107,-0.11523774,0.07707991,-0.10929965,-0.1149847,0.07707386,-0.10923043
-0.1151125,0.0770201,-0.10922111,-0.115031704,0.07691539,-0.10924146,-0.11518452,0.077058,-0.109246075,-0.11518259,0.07716041,-0.109283835
-0.115233086,0.07708562,-0.10928044,-0.11504413,0.077162154,-0.109113686,-0.11499128,0.077101134,-0.10920575,-0.114942305,0.077082455,-0.10915199
-0.11506299,0.077152245,-0.109163344,-0.115032144,0.07694643,-0.10926028,-0.11521858,0.07700876,-0.10926362,-0.11498803,0.07702884,-0.10912531
-0.11511576,0.07708016,-0.10918129,-0.11507343,0.07710843,-0.10918729,-0.115150034,0.077112585,-0.10922213,-0.11513311,0.077139206,-0.10920274
-0.115226194,0.07702907,-0.109270416,-0.11504042,0.07694035,-0.10925854,-0.11497309,0.07706824,-0.109236486,-0.1150604,0.07712496,-0.109172985
-0.115043424,0.07696662,-0.1092349,-0.1150914,0.077098414,-0.10917916,-0.11496391,0.07702412,-0.1091514,-0.114967346,0.07704934,-0.109132946
-0.115050435,0.076976635,-0.10925701,-0.115178764,0.07708234,-0.10926709,-0.11518083,0.077077985,-0.10923792,-0.11521949,0.07712588,-0.10925485
-0.11498247,0.07710126,-0.10913619,-0.11500397,0.07705441,-0.1092284,-0.11518179,0.07702652,-0.10926523,-0.115126505,0.07709862,-0.109277055
-0.11515058,0.07712227,-0.109221324,-0.11519926,0.077043325,-0.1092573,-0.115092605,0.07684653,-0.10918879,-0.11511974,0.07714496,-0.1092637
-0.115230754,0.07706706,-0.109293684,-0.11500542,0.07703901,-0.10923718,-0.11511757,0.0771283,-0.10925017,-0.11523524,0.077149205,-0.10927852
-0.11512558,0.07706955,-0.10924709,-0.11505746,0.07692912,-0.109214865,-0.11513164,0.077072576,-0.10921889,-0.11513498,0.07707156,-0.10924438
-0.1149641,0.07701048,-0.10917505,-0.11498641,0.07704334,-0.10922301,-0.11498375,0.07709706,-0.109235406,-0.114972614,0.0770189,-0.109131865
-0.115132846,0.07708327,-0.10926042,-0.11503379,0.076962695,-0.109269924,-0.115219586,0.076996155,-0.1092652,-0.115164734,0.077110015,-0.10928498
-0.115130976,0.07709466,-0.10923873,-0.11503453,0.07691761,-0.10923841,-0.11500096,0.077042975,-0.10928564,-0.11495681,0.07703571,-0.1091429
-0.11514869,0.077121295,-0.109223165,-0.1150051,0.076928355,-0.10919957,-0.11499975,0.07701552,-0.10915353,-0.114988625,0.07701175,-0.10913746
-0.11502859,0.07695253,-0.10923444,-0.11514605,0.07713367,-0.10922098,-0.11497267,0.077004164,-0.109131075,-0.1149497,0.07712525,-0.1091334
-0.11513006,0.077080436,-0.10919975,-0.11515374,0.0770915,-0.10923196,-0.11515872,0.07707699,-0.10926985,-0.11495617,0.077014685,-0.10914691
-0.11517439,0.0770639,-0.109250076,-0.11507626,0.07703654,-0.10922574,-0.11508784,0.07687923,-0.10924223,-0.11497171,0.077074,-0.109124824
-0.11500089,0.077134416,-0.109125674,-0.115145706,0.077124156,-0.109238744,-0.115078025,0.077139735,-0.1091462,-0.115118615,0.0770863,-0.10927054
-0.1151873,0.0770669,-0.10924952,-0.115243725,0.07709492,-0.10928242,-0.11497945,0.07700792,-0.109119475,-0.1150826,0.07682641,-0.10913661
-0.115145996,0.07712716,-0.1092216,-0.11513851,0.077128574,-0.109230086,-0.11498257,0.07700281,-0.1091426,-0.11509487,0.07709572,-0.10918424
-0.11503464,0.07703658,-0.109227054,-0.115196206,0.0770604,-0.10925932,-0.115235984,0.07713371,-0.10932337,-0.11510644,0.07686909,-0.10918852
-0.11499315,0.0770605,-0.10913224,-0.11520454,0.077052064,-0.10926004,-0.115059346,0.07703716,-0.10923907,-0.11518893,0.07704349,-0.10925664
-0.115160696,0.07708566,-0.10923828,-0.11525187,0.077090755,-0.10926469,-0.115173146,0.07711314,-0.109285966,-0.11501648,0.07715468,-0.10914002
-0.115140885,0.07708891,-0.109253965,-0.11497642,0.07711394,-0.109143674,-0.11498768,0.077139586,-0.109128706,-0.11524769,0.077061534,-0.10929938
-0.115047455,0.07700007,-0.10924685,-0.114970766,0.07713745,-0.10913221,-0.11511666,0.07710673,-0.10919393,-0.11496921,0.07705561,-0.10910883
-0.11499161,0.07699531,-0.10920243,-0.114983864,0.077078246,-0.10919042,-0.11506037,0.07695447,-0.109227814,-0.11519392,0.077029884,-0.10924776
-0.115099326,0.07704323,-0.1092193,-0.115195654,0.07704083,-0.109261826,-0.115126945,0.07708784,-0.10920163,-0.11501042,0.07716161,-0.10911975
-0.11501998,0.077041954,-0.1091832,-0.11498165,0.07705582,-0.10915415,-0.11512314,0.077176064,-0.109249234,-0.1149116,0.07708757,-0.109138705
-0.11514387,0.07708305,-0.109247945,-0.11515097,0.07710219,-0.10926545,-0.11504908,0.07698562,-0.1092515,-0.114988446,0.077065766,-0.10924348
-0.11512112,0.077013135,-0.10922363,-0.115223214,0.077004515,-0.10924997,-0.115189224,0.07705935,-0.10924624,-0.115070835,0.077041864,-0.109206796
-0.11500313,0.07712492,-0.109130464,-0.11523856,0.077088095,-0.10932591,-0.115073755,0.076991215,-0.10924932,-0.11498589,0.07698233,-0.10919551
-0.11512441,0.07710039,-0.10920954,-0.1150804,0.076952636,-0.109215416,-0.11511889,0.07709198,-0.10925162,-0.11520556,0.0771105,-0.10925771
-0.115124166,0.07709762,-0.109204516,-0.11502537,0.07694694,-0.10919059,-0.11512177,0.07701101,-0.10922533,-0.115245126,0.0770834,-0.109266415
-0.11517617,0.07705787,-0.109247506,-0.115259506,0.07709189,-0.109310806,-0.11514831,0.07703112,-0.10924426,-0.11519439,0.07705462,-0.10925602
-0.115151696,0.07708722,-0.10925392,-0.114995554,0.077040866,-0.109175265,-0.11496217,0.07701025,-0.1091167,-0.11496311,0.077010065,-0.10913597
-0.11506529,0.07704202,-0.10921024,-0.11494931,0.07707034,-0.109093405,-0.114992484,0.07702797,-0.10915345,-0.115080066,0.07681163,-0.109156825
-0.11511607,0.07708101,-0.10924374,-0.11514304,0.07715002,-0.10923053,-0.11504657,0.07697321,-0.109268025,-0.114984736,0.076962724,-0.10923299
-0.11499462,0.077060476,-0.10921143,-0.11514458,0.077025436,-0.109241955,-0.11518964,0.0770457,-0.109247625,-0.11513816,0.077141434,-0.10928228
-0.114991546,0.07707886,-0.109180935,-0.11501874,0.076973744,-0.10922895,-0.11502143,0.077137336,-0.109139346,-0.1151986,0.07701588,-0.10924957
-0.11512944,0.07708653,-0.10921039,-0.11503354,0.07690119,-0.10922516,-0.11508788,0.07690466,-0.109246925,-0.11524902,0.077097766,-0.109314926
-0.1149911,0.0770779,-0.10912906,-0.1150088,0.076956764,-0.10923028,-0.11509219,0.07685513,-0.109195925,-0.114947364,0.07705306,-0.10914527
-0.11501748,0.0770555,-0.10923844,-0.11523545,0.07707928,-0.10926035,-0.115165785,0.07702994,-0.10925606,-0.114990085,0.077059075,-0.109244384
-0.115215376,0.07708758,-0.10925693,-0.115003355,0.076936744,-0.10923524,-0.11495067,0.077037014,-0.10911615,-0.114972666,0.077078655,-0.10922744
-0.115009025,0.07706995,-0.109201126,-0.115052246,0.07688938,-0.10922015,-0.1150995,0.07698931,-0.1091831,-0.11496749,0.07704717,-0.109139934
-0.11515688,0.077058464,-0.10926612,-0.11515012,0.07710588,-0.109261595,-0.11518461,0.07705711,-0.10921244,-0.11521575,0.07703753,-0.109288335
-0.115228236,0.07706274,-0.10930742,-0.11500507,0.077023074,-0.1092345,-0.11509371,0.076931916,-0.10922389,-0.11525464,0.07700553,-0.10928581
-0.11521638,0.07714555,-0.10921609,-0.114977606,0.07697718,-0.10917877,-0.11516272,0.07706901,-0.10925123,-0.11505414,0.07712103,-0.109145775
-0.11521645,0.077016585,-0.109258115,-0.1150974,0.0770615,-0.109202616,-0.11506647,0.07691708,-0.10924015,-0.1151646,0.07703923,-0.109250166
-0.11508381,0.07693368,-0.109238386,-0.11508651,0.076911286,-0.1092259,-0.11519038,0.07707689,-0.10925982,-0.114950426,0.07706302,-0.10911415
